name,size_bytes,currency,price,review_count,rating,content_rating,primary_genre
Photograph+,23192576,USD,0.99,0,0,4+,Photo & Video
Der IQ Test - Intelligenztest (Deutsch),17666048,USD,0,0,0,4+,Games
ゲームプレイで賞金ゲット！ポットハンター,292899840,USD,0,0,0,17+,Games
The Greedy Cave,160432128,USD,0.99,914,4.5,9+,Games
Angry Birds Action!,1504883712,USD,0,1863,4,4+,Games
Pastry Picnic,160301056,USD,0,447,4.5,4+,Games
Anki OVERDRIVE,341238784,USD,0,981,4.5,9+,Entertainment
Pixduel™,102730752,USD,0,1602,4,4+,Games
Rugby Nations 16,629813248,USD,4.99,78,4.5,12+,Games
Brothers: A Tale of Two Sons,1925599232,USD,2.99,460,3.5,12+,Games
Papa's Cupcakeria To Go!,80509952,USD,1.99,157,4,4+,Games
Plug Pocketmine for Minecraft PE,22670336,USD,2.99,770,3,4+,Games
Weed Firm 2: Back To College,180713472,USD,0,4387,4.5,17+,Games
Disney Build It: Frozen,143358976,USD,3.99,48,3,4+,Entertainment
Selfeo,86573056,USD,0,366,4,17+,Social Networking
Followers Analysis Tool For Instagram App Free,7891968,USD,0,4253,4,4+,Social Networking
The Lion Guard,672662528,USD,3.99,78,4,4+,Entertainment
hocus.,26484736,USD,0.99,5778,4.5,4+,Games
Outfolded,71029760,USD,0,1468,4.5,4+,Games
"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124174336,USD,3.99,0,0,17+,Games
Speedafari – Speed Up Safari on Slow Connections,14659584,USD,1.99,28,5,4+,Utilities
Word²,37148672,USD,1.99,556,4.5,4+,Games
Churchill Solitaire - World War Card Game,153385984,USD,0,13241,4.5,12+,Games
Discovery VR,10979328,USD,0,125,3,4+,Entertainment
Scribblenauts Unlimited,567910400,USD,4.99,1350,4,9+,Games
Color Therapy Adult Coloring Book for Adults,135236608,USD,0,84062,5,4+,Book
Amount Plus - Unit And Currency Converter,7095296,USD,2.99,35,4,4+,Productivity
小历 - 通知中心日历,4511744,USD,0.99,11,4.5,4+,Productivity
LONEWOLF,108982272,USD,0,1906,4.5,17+,Games
Solar Walk ™ 2 - Space Missions & Solar System,610393088,USD,2.99,316,4,4+,Education
おチャベリ-ビデオ通話でマッチングアプリ,66080768,USD,0,0,0,17+,Social Networking
Crafty Candy - Match 3 Puzzle Game,151161856,USD,0,7511,4.5,4+,Games
Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full),992354304,USD,2.99,9,3.5,9+,Games
Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full),985018368,USD,6.99,72,4.5,9+,Games
Reelgood - TV Guide for Streaming,74444800,USD,0,125,4.5,4+,Entertainment
Train Driver Journey 4 - Introduction to Steam,705732608,USD,0.99,429,4.5,4+,Games
Telepaint,95984640,USD,2.99,47,4.5,9+,Games
Primal Legends,166575104,USD,0,1692,4.5,9+,Games
Tetro Blocks - Beat IQ with Tetrix-style-puzzle.,47351808,USD,0,0,0,4+,Games
Britney Spears: American Dream,528184320,USD,0,2129,4.5,12+,Games
Frozen Free Fall: Icy Shot,186636288,USD,0,1133,4.5,4+,Games
"Marline - Weather, Tides & Moon",8082432,USD,0.99,55,4,4+,Weather
公牛炒股-证券开户交易软件,40359936,USD,0.99,0,0,17+,Finance
君の目的はボクを殺すこと。,154515456,USD,0,0,0,9+,Games
Truck Simulator PRO 2016,592898048,USD,3.99,875,4,4+,Games
二炮手-同名抗战狙击手游(孙红雷主演),327962624,USD,0,1,3,17+,Games
Forest Heroes Story,71539712,USD,0,38,4.5,4+,Games
Legendary - Game of Heroes,175010816,USD,0,1776,4.5,12+,Games
【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！,69857280,USD,0,12,4.5,4+,Games
【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム,66817024,USD,0,0,0,17+,Games
BuzzTube - Video Player for YouTube,15563776,USD,0,21012,4.5,17+,Entertainment
EVERYTOWN,65808384,USD,0,141,4,4+,Games
Kendall and Kylie,556161024,USD,0,55011,4.5,12+,Games
HOUND Voice Search & Assistant,63474688,USD,0,297,4,9+,Productivity
Genies & Gems,280523776,USD,0,9768,4.5,4+,Games
The Blacklist: Conspiracy,101144576,USD,0,496,4,12+,Games
"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,USD,2.99,68,4.5,9+,Games
まぐろ職人（通）,27328512,USD,0,0,0,4+,Games
Downwell,82202624,USD,2.99,1679,5,9+,Games
Teeny Titans - Teen Titans Go! Figure Battles,709790720,USD,3.99,2503,4.5,9+,Games
BB-8™ App Enabled Droid Powered by Sphero,399747072,USD,0,4385,4.5,4+,Entertainment
City Car Driving,89788416,USD,0,41,4,4+,Games
Endless Sky,35807232,USD,0,6313,4.5,4+,Games
Warrior Balls,32857088,USD,0,4375,4.5,4+,Games
出会い応援チャットアプリLIKE YOU,10225664,USD,0,0,0,17+,Social Networking
The Lost Treasure,129610752,USD,2.99,155,5,4+,Games
TALES OF LINK,111104000,USD,0,229,4,4+,Games
Black Hole -世の中で最も困難な物理げーむ ぱずる-,148458496,USD,0,0,0,4+,Games
Ys Chronicles II,466280448,USD,4.99,34,5,9+,Games
Teenage Mutant Ninja Turtles: Legends,920238080,USD,0,10771,4.5,9+,Games
Just Press Record,2425856,USD,4.99,334,4,4+,Utilities
倩女幽魂-周年庆资料片开启新主角剧情,1038312448,USD,0,405,4.5,9+,Games
Adventure Company,389818368,USD,0,1392,4.5,12+,Games
Snowboarding The Fourth Phase,474566656,USD,0,815,4.5,9+,Games
Smart Watch Notice,1547264,USD,4.99,214,1,4+,Utilities
Dig Deep!,30904320,USD,1.99,36,3.5,9+,Games
Myths of the World: Black Rose HD - A Hidden Object Adventure (Full),949374976,USD,6.99,84,4,9+,Games
Myths of the World: Black Rose - A Hidden Object Adventure (Full),796377088,USD,2.99,20,4,9+,Games
风行视频+ HD - 电影电视剧体育视频播放器,65872896,USD,0,648,4.5,17+,Entertainment
EatMe.io: Hungry Fish Attack!,289340416,USD,0,256,3.5,4+,Games
VR Street Jump for Google Cardboard,107298816,USD,0,236,3.5,4+,Games
Super Sharp,15110144,USD,1.99,7776,5,4+,Games
Beat the Boss 4,786240512,USD,0,1368,4,12+,Games
Weed Firm: RePlanted,122604544,USD,0,10122,4.5,17+,Games
Goosebumps Night of Scares,345457664,USD,0,572,4,12+,Games
Finger Hero: Avoid Obstacles,150419456,USD,0,870,4.5,12+,Games
Mad City Crime,250993664,USD,0,793,3,12+,Games
Sea Hero Quest,360306688,USD,0,2908,5,4+,Games
Ominous Objects: Phantom Reflection HD - A Hidden Object Adventure (Full),1412444160,USD,6.99,43,4,9+,Games
Egg!,323473408,USD,0,33407,4.5,4+,Games
Endless Learning Academy,770732032,USD,0,143,4,4+,Education
Focus! - Can You Tell Them Apart?,37068800,USD,0,766,3.5,4+,Games
BMX Streets,293198848,USD,2.99,54,3.5,4+,Games
Tap Tap Dash,68935680,USD,0,11748,4.5,4+,Games
Dungelot: Shattered Lands,402743296,USD,3.99,940,4.5,12+,Games
Goal Kick - free penalty shootout soccer game,14171136,USD,0,57,3,4+,Games
Power Hover,182592512,USD,3.99,458,4.5,4+,Games
"OVLA - Awesome & Creative Typography Design, Graphic Design, Photo Editing",63175680,USD,0.99,21,3.5,4+,Photo & Video
Shimmer and Shine: Enchanted Carpet Ride Game HD,497758208,USD,4.99,20,4,4+,Education
Shimmer and Shine:  Enchanted Carpet Ride Game,497315840,USD,2.99,7,3,4+,Education
theSkimm,28734464,USD,0,1765,4.5,12+,News
铁血武林-武侠回合制策略手游,272277504,USD,0.99,0,0,12+,Games
SW/NG - Living Photos. Memories that Swing.,89583616,USD,0,222,3,12+,Photo & Video
What's My Mutt?,53959680,USD,0.99,178,4,4+,Lifestyle
A high end tuner for all instruments!@Tuner,32099328,USD,2.99,0,0,4+,Music
[the Sequence],132829184,USD,0.99,254,5,4+,Games
Analog London,18984960,USD,0.99,7,5,4+,Photo & Video
Analog Paris,27561984,USD,0.99,32,4.5,4+,Photo & Video
Analog Budapest,19247104,USD,0.99,6,4.5,4+,Photo & Video
GyroSphere Trials,201877504,USD,0,1267,3.5,4+,Games
新大主宰-2016卡牌手游巨作！,323506176,USD,0,0,0,12+,Games
Runtastic Results: Workout & Bodyweight Training,210848768,USD,0,1718,4.5,4+,Health & Fitness
Bella's Pizza Place - Italian Food Maker,210242560,USD,0,77,4,4+,Games
iScanner - PDF Document Scanner App,81171456,USD,4.99,8675,4.5,4+,Business
VPN Proxy Master Pro,22918144,USD,5.99,771,5,4+,Productivity
Outback,73947136,USD,0,805,4.5,12+,Food & Drink
Don't Be Squared,89306112,USD,0,100,4,9+,Games
Re:Monster,190661632,USD,0,37,3.5,12+,Games
パチスロ バイオハザード6,2057388032,USD,14.99,0,0,12+,Games
謎解き母からのメモ,21292032,USD,0,0,0,4+,Book
Supermodel Star - Rule the Runway,139894784,USD,0,250,4,4+,Games
Shopkins: Top Trumps,278928384,USD,2.99,10,3,4+,Games
Inversions,23249920,USD,2.99,0,0,4+,Education
"BusyCal - Calendar, Reminders & To Dos",32659456,USD,4.99,139,3.5,4+,Productivity
Titan Quest,1323163648,USD,7.99,1350,4,9+,Games
CLUE Bingo,232353792,USD,0,12123,4.5,12+,Games
Home - Design & Decor Shopping,50572288,USD,0,3354,4.5,4+,Lifestyle
Crazy Cake Swap,207080448,USD,0,4638,5,4+,Games
まぐろ投げ！,23475200,USD,0,0,0,4+,Games
Camcorder - Record VHS Home Videos,15195136,USD,0,830,4.5,4+,Photo & Video
Basket Fall - Basketball Dunking Sim,103661568,USD,0,2251,4.5,4+,Games
大圣捉妖记,120456192,USD,0,0,0,12+,Games
大头儿子天天乐跑-和孩子一起玩的游戏！,111789056,USD,0,0,0,12+,Games
Ringtones for iPhone with Ringtone Maker,38459392,USD,0,4013,4.5,4+,Music
Civil War: Wilson's Creek,251606016,USD,1.99,6,3,12+,Games
"Road watcher: dash camera, car video recorder.",6329344,USD,0.99,10,3,4+,Navigation
go90 – Stream TV & Live Sports,48359424,USD,0,3355,4,12+,Entertainment
Music Memos,146113536,USD,0,909,4,4+,Music
Little Fox Animal Doctor - be a vet,302585856,USD,1.99,66,2.5,4+,Book
Rolling Sky,138529792,USD,0,30670,4.5,4+,Games
Voice Translator with Offline Dictionary Pro,103895040,USD,13.99,499,4.5,4+,Reference
Bakery Blitz: Cooking Game,121535488,USD,0,2605,4,4+,Games
Disney Junior Magic Phone with Sofia the First and Mickey Mouse,629897216,USD,2.99,67,4,4+,Education
Team Drift Cats,262576128,USD,0.99,12,4.5,9+,Games
"Themify - Full HD Themes for iPhone with Live Wallpapers, Backgrounds and Keyboards.",84629504,USD,3.99,1024,4.5,4+,Utilities
Talking Tom Jetski,106321920,USD,0,2853,4,4+,Games
Talking Tom Bubble Shooter,191398912,USD,0,2659,4.5,4+,Games
Should Shoot,33418240,USD,2.99,1,5,9+,Games
Personal Progress Binder,60442624,USD,4.99,66,4.5,4+,Productivity
iFaces - Custom Themes and Faces for Apple Watch,27377664,USD,1.99,376,2.5,4+,Lifestyle
渡劫-多武器战斗,692929536,USD,0.99,0,0,9+,Games
Build Your Palace,169842688,USD,0.99,228,4,4+,Games
Ice Cream Truck Girl - Frozen Sweets Maker,227164160,USD,0,169,4,4+,Games
Ringtones for iPhone Unlimited.,48986112,USD,2.99,313,4,4+,Music
Minds On Physics the App - Part 1,64569344,USD,0.99,16,1.5,4+,Education
Giant Turnip Game: A Voyage Of Vegetable Extraction!,83069952,USD,0,89,5,4+,Games
Billiards9,296638464,USD,0,0,0,4+,Games
Carmen Sandiego Returns-A Global Spy Game for Kids,200816640,USD,3.99,273,3,4+,Education
Green Game TimeSwapper,263876608,USD,2.99,0,0,4+,Games
果罐Pro-通知中心快捷安全启动插件,50857984,USD,2.99,0,0,17+,Utilities
Yellow - Make new friends,84699136,USD,0,3809,4.5,12+,Lifestyle
Shopkins World!,660983808,USD,0,3047,4,4+,Games
POTO - Photo Collage Maker,53268480,USD,0,1149,4.5,4+,Photo & Video
Sky Chasers,96497664,USD,0,1074,4.5,4+,Games
Labyrinths of the World: Forbidden Muse HD - A Mystery Hidden Object Game (Full),2328133632,USD,6.99,54,4,9+,Games
Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget HD - A Hidden Object Mystery (Full),848699392,USD,6.99,109,3.5,9+,Games
Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),848715776,USD,2.99,15,3,9+,Games
LEGO® Ninjago™: Shadow of Ronin™,1277468672,USD,4.99,342,4.5,9+,Games
セブン‐イレブンアプリ,14241792,USD,0,0,0,17+,Lifestyle
"lollicam - photo, video, and selfie camera",114951168,USD,0,51,3.5,9+,Photo & Video
Motor Trend OnDemand,67274752,USD,0,247,2.5,4+,Entertainment
Bullet'nTunes,209350656,USD,1.99,1,4,4+,Games
FastEver 2 - Quick memo app for Evernote,47126528,USD,3.99,24,4.5,4+,Productivity
Extreme Forklifting 2,103745536,USD,0,99,4,4+,Games
Street Fighter Puzzle Spirits,150564864,USD,0,100,2.5,12+,Games
Galaxy on Fire 3 - Manticore,1496265728,USD,0,7609,4,12+,Games
爆速！マルチ募集掲示板 for モンスト,62963712,USD,0,0,0,4+,Entertainment
Patchmania KIDS - A Puzzle About Bunny Revenge!,102250496,USD,3.99,3,4.5,4+,Games
Electoral 2016 - Create Presidential Election Maps,18359296,USD,1.99,22,4,4+,News
Sesame Street Alphabet Kitchen,321781760,USD,2.99,35,4.5,4+,Education
Amateur Surgeon 4,118773760,USD,0,2743,4.5,12+,Games
艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,21210112,USD,0,0,0,17+,Games
Last Empire – War Z: Zombie Strategy Game,149037056,USD,0,3323,4,12+,Games
Scanner App - PDF Document Scan,96234496,USD,0,11696,4.5,4+,Business
全国一斉性格テストDX,18067456,USD,0,0,0,17+,Entertainment
One Button Travel,130982912,USD,2.99,111,3.5,12+,Games
my KONAMI Slots - Vegas Casino Slot Machine Games,218488832,USD,0,13345,4.5,12+,Games
Smart Virtual Boyfriend,6730752,USD,0,46,2,12+,Lifestyle
Exploding Kittens® - The Official Game,214897664,USD,1.99,3980,4,9+,Games
盗墓之王-寻龙秘事,208276480,USD,0,0,0,12+,Games
My Rockstar Girls - Party Rock Band,136144896,USD,0,63,3.5,4+,Games
Bibi & Tina: Pferdeabenteuer,622986240,USD,2.99,0,0,4+,Games
Fairy Land Rescue - Save the Magic Village,122825728,USD,0,94,4,4+,Games
Musicloud Pro - MP3 and FLAC Music Player for Cloud Platforms.,22317056,USD,2.99,885,4.5,4+,Music
Musicloud - MP3 and FLAC Music Player for Cloud Platforms.,49267712,USD,0,2211,4,4+,Music
Zasa : An AI Story,31244288,USD,0.99,5,4.5,4+,Games
Mahjong Classic Board Game,68122624,USD,0,10275,4.5,4+,Games
Star Skater,270223360,USD,0,1189,4,9+,Games
愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,170562560,USD,0,0,0,17+,Games
Thomas & Friends: Race On!,539088896,USD,0,89,3,4+,Games
Assault on Arnhem,188083200,USD,4.99,12,2.5,9+,Games
闪瘦-健康减肥瘦身,52037632,USD,0,0,0,17+,Health & Fitness
Dulp,42303488,USD,0,1660,4.5,4+,Games
A Good Snowman Is Hard To Build,94819328,USD,4.99,270,4.5,4+,Games
The Monsters by Tinybop,267152384,USD,2.99,46,4.5,4+,Education
FINAL FANTASY Ⅸ,3860406272,USD,20.99,1502,4.5,12+,Games
Delicious - Emily's Tea Garden,110645248,USD,9.99,95,2,4+,Games
格斗学院-社团争霸圣装崛起，热血高校一触即发,537575424,USD,0,62,4.5,12+,Games
DOFUS Touch,3366912,USD,0,104,4,12+,Games
Model 15,205972480,USD,29.99,298,5,4+,Music
Weather Gods,252779520,USD,2.99,187,4.5,4+,Weather
Fitbod Workout Log: Strength Lifting Bodybuilding,71352320,USD,0,4668,5,4+,Health & Fitness
"Bloxels: Build, Play & Share Your Own Video Games",255226880,USD,0,382,3.5,4+,Education
Boomerang from Instagram,15664128,USD,0,2373,3.5,4+,Photo & Video
Football Clicker,172334080,USD,0,12326,4.5,4+,Games
Magnets!,27394048,USD,0,11,3.5,4+,Games
Beat Stomper,136069120,USD,1.99,646,5,4+,Games
Home Run X 3D - Baseball Batting Game,139215872,USD,0,7,3,4+,Games
Super Phantom Cat - Be a jumping bro.,120711168,USD,0,1206,4.5,4+,Games
Fairytale Fiasco - Sleeping Spell Rescue,145756160,USD,0,201,4,4+,Games
400ステージに挑戦！ばあジャンプ,55187456,USD,0,0,0,4+,Games
Titan Brawl,248264704,USD,0,611,4.5,9+,Games
The Westport Independent,71266304,USD,4.99,160,3.5,9+,Games
Emoji Bae - Custom Emojis,12980224,USD,1.99,40,2.5,9+,Utilities
斗斗大冒险之我爱斗斗堂-官方正版4v4竞技抛物线手游,239757312,USD,0,0,0,12+,Games
Splash Cars,182239232,USD,0,2094,4.5,4+,Games
The Very Hungry Caterpillar™ – Shapes & Colors,95689728,USD,2.99,7,5,4+,Education
Batman Unlimited: Gotham City’s Most Wanted,444225536,USD,3.99,15,3.5,4+,Book
The Very Hungry Caterpillar - Creative Play,99653632,USD,2.99,14,4,4+,Education
twofold inc.,38733824,USD,3.99,1075,4.5,4+,Games
Neon Drive - '80s style arcade game,194145280,USD,3.99,1046,4.5,4+,Games
Candy Party: Coin Carnival Dozer,250047488,USD,0,1017,4.5,12+,Games
Fear For Sale: Phantom Tide HD - A Scary Hidden Object Mystery (Full),1833861120,USD,6.99,83,4,9+,Games
Stage Rush: Imagine Dragons,270425088,USD,0,69,4.5,4+,Games
ROCKY™,345278464,USD,0,989,4,9+,Games
Tiny Bone,113205248,USD,0,0,0,9+,Games
Face Swap Live,89829376,USD,1.99,1995,4,12+,Photo & Video
caRRage,369336320,USD,0,671,4.5,12+,Games
Swap Ball - Endless Arcade Bouncer,99272704,USD,0,113,4,4+,Games
BattleHand,199417856,USD,0,4623,4.5,9+,Games
Hey! VINA - Where Women Meet New Friends,103951360,USD,0,719,3,12+,Social Networking
币优铺,24213504,USD,0,0,0,4+,Finance
BrainTraining!!GASHAAAAAAN!!,132264960,USD,0,0,0,4+,Games
Toca Life: School,331207680,USD,2.99,1744,4.5,4+,Education
Rayman Adventures,437230592,USD,0,11100,4,4+,Games
Parallels,96845824,USD,0,19,4,4+,Games
"Warhammer 40,000: Freeblade",1425611776,USD,0,16879,4.5,12+,Games
Tap Cats: Idle Warfare,254233600,USD,0,313,4.5,12+,Games
The End of the World by Sean Wenham,105894912,USD,0.99,15,4.5,17+,Games
Beyond: Light Advent Collector's Edition (Full),1356186624,USD,6.99,81,4,9+,Games
The Cooking Game- With Cute iMessage Food Stickers,98185216,USD,0,340,4.5,4+,Games
Fits - Block Puzzle King,70547456,USD,0,78,4.5,4+,Games
Critter Academy,539506688,USD,0,43,3.5,9+,Games
拼多多 - 1亿人都在拼的购物App,38347776,USD,0,5,2.5,4+,Shopping
Micro Machines,257494016,USD,0,729,4.5,12+,Games
Agent Gumball - Roguelike Spy Game,560714752,USD,2.99,22,4,9+,Games
Maze: Subject 360 HD - A Mystery Hidden Object Game (Full),1149562880,USD,6.99,123,4.5,9+,Games
Halfpipe Hero - Retro Arcade Skateboarding,60072960,USD,0,532,4.5,4+,Games
Colored Dots -  by Ukids,231426048,USD,0.99,0,0,4+,Education
Knots - The Ultimate Brain Challenge,182890496,USD,0,105,3.5,4+,Games
Mobike - Dockless Bike Share,93101056,USD,0,494,4.5,4+,Travel
You hate me? わたしのこと きらい？,53769216,USD,0,1,5,17+,Games
Le Havre: The Inland Port,179616768,USD,4.99,21,4,4+,Games
Cut the Rope: Magic,193079296,USD,0.99,3229,4.5,4+,Games
Nevertales: Legends - A Hidden Object Adventure (Full),774814720,USD,6.99,75,4.5,9+,Games
Dark Realm: Princess of Ice HD - A Mystery Hidden Object Game (Full),1069375488,USD,6.99,76,4,9+,Games
Hunting USA,331105280,USD,1.99,72,3.5,12+,Games
The Secret Order: Beyond Time HD - A Hidden Object Adventure (Full),608198656,USD,6.99,84,4.5,9+,Games
Surfingers,291862528,USD,0,1416,4.5,9+,Games
Day One Journal,182986752,USD,4.99,6380,4.5,4+,Lifestyle
Watch OWN,66934784,USD,0,3895,4.5,12+,Entertainment
下ヨシ子の「２０１６年　あなたの流生命」,7760896,USD,0,0,0,17+,Lifestyle
Streaks Workout,41596928,USD,2.99,56,3,4+,Health & Fitness
Smash Fu - Endless Arcade Smasher,72565760,USD,0,1086,4.5,4+,Games
Into the Dim,55447552,USD,0,1521,4.5,9+,Games
Five Card Quest - Tactical RPG Battles,196746240,USD,2.99,129,4,9+,Games
Vlogger Go Viral - Clicker Game & Vlog Simulator,100562944,USD,0,21977,5,4+,Games
Flipominos,30718976,USD,2.99,17,4.5,4+,Games
Inquire by Tamper,55059456,USD,0.99,40,4.5,12+,Travel
RadiTube - great radio player for am/fm radios,30137344,USD,0,0,0,12+,Entertainment
Microgolf Masters,206807040,USD,0,1753,4,4+,Games
NO THING - Surreal Arcade Trip,128228352,USD,1.99,35,4.5,9+,Games
Flip Diving,189799424,USD,0,17012,4.5,12+,Games
Interact Contacts - Do more with your Contacts!,26803200,USD,1.99,83,4,4+,Productivity
Danger Dodgers,177516544,USD,0,93,4.5,9+,Games
モンスターマスターX【オンライン対戦型RPG（ロールプレイング・ゲーム）】,74280960,USD,0,0,0,9+,Games
Geometry Dash Meltdown,55445504,USD,0,117470,4.5,4+,Games
Sacred Legends,528630784,USD,0,335,4,12+,Games
BO3 Ultimate Utility™ for Call of Duty Black Ops 3,47296512,USD,4.99,127,3.5,12+,Games
"Halloween Makeover: Spa, Makeup & Dressup Salon",99257344,USD,1.99,7,5,4+,Games
"GameDay College Football Radio - Live Games, Scores, News, Highlights, Videos, Schedule, and Rankings",19116032,USD,1.99,12,4,4+,Sports
Gang City,163401728,USD,0,251,2.5,17+,Games
Why You Lying?,46980096,USD,0,355,2.5,12+,Entertainment
そら案内,104295424,USD,0,0,0,4+,Weather
Pocket Glasses PRO - text magnifier app,8976384,USD,3.99,18,2,4+,Utilities
Lane Racer,135446528,USD,0,67,3.5,4+,Games
Bose Connect,92542976,USD,0,915,3,4+,Music
A Tiny Game of Pong,2012160,USD,1.99,99,4,4+,Games
Disney Crossy Road,187282432,USD,0,38571,4.5,4+,Games
Zemoji Zombie Emoji - Halloween iMessage Stickers,47495168,USD,0.99,1,4,9+,Entertainment
Pull My Tongue,256558080,USD,0.99,559,4,9+,Games
Indoor soccer – football Dream league journey,75634688,USD,0,58,2.5,4+,Games
Sam’s Club Scan & Go,32470016,USD,0,5448,4.5,4+,Shopping
Sesame Street Makes Music,170795008,USD,2.99,22,4,4+,Education
洋菓子店ローズ ～ほのぼの再建記～,103027712,USD,0,20,4.5,4+,Games
Cat Monsters,87465984,USD,0,7,4,4+,Games
Hungry Shark World,952222720,USD,0,24057,4.5,12+,Games
Filterra – Photo Editor,83418112,USD,3.99,366,4.5,4+,Photo & Video
Eat Game,58732544,USD,0,0,0,4+,Games
